,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
foul_prob[2660],0.356,0.018,0.322,0.39,0.0,0.0,7845.0,5521.0,1.0
foul_prob[2661],0.466,0.016,0.435,0.496,0.0,0.0,8491.0,4868.0,1.0
foul_prob[2662],0.429,0.02,0.392,0.47,0.0,0.0,8316.0,4984.0,1.0
foul_prob[2663],0.437,0.017,0.403,0.468,0.0,0.0,8324.0,4694.0,1.0
foul_prob[2664],0.382,0.012,0.36,0.408,0.0,0.0,7550.0,5228.0,1.0
foul_prob[2665],0.382,0.016,0.354,0.414,0.0,0.0,7987.0,5614.0,1.0
foul_prob[2666],0.483,0.018,0.448,0.517,0.0,0.0,7552.0,5041.0,1.0
foul_prob[2667],0.379,0.021,0.339,0.421,0.0,0.0,9418.0,5285.0,1.0
foul_prob[2668],0.376,0.016,0.342,0.406,0.0,0.0,7854.0,4853.0,1.0
foul_prob[2669],0.368,0.013,0.343,0.394,0.0,0.0,7731.0,5776.0,1.0
foul_prob[2670],0.514,0.021,0.474,0.556,0.0,0.0,7552.0,4843.0,1.0
foul_prob[2671],0.477,0.016,0.444,0.508,0.0,0.0,8105.0,5069.0,1.0
foul_prob[2672],0.437,0.017,0.405,0.469,0.0,0.0,7913.0,5017.0,1.0
foul_prob[2673],0.287,0.019,0.25,0.324,0.0,0.0,8009.0,5693.0,1.0
foul_prob[2674],0.363,0.012,0.34,0.386,0.0,0.0,7058.0,5656.0,1.0
foul_prob[2675],0.493,0.016,0.462,0.523,0.0,0.0,8496.0,5462.0,1.0
foul_prob[2676],0.48,0.02,0.442,0.52,0.0,0.0,6975.0,5396.0,1.0
foul_prob[2677],0.507,0.013,0.481,0.532,0.0,0.0,8728.0,5270.0,1.0
foul_prob[2678],0.367,0.018,0.332,0.402,0.0,0.0,7736.0,5440.0,1.0
foul_prob[2679],0.435,0.015,0.406,0.464,0.0,0.0,8458.0,4953.0,1.0
foul_prob[2680],0.455,0.016,0.424,0.486,0.0,0.0,8019.0,5066.0,1.0
foul_prob[2681],0.377,0.014,0.35,0.403,0.0,0.0,7991.0,5669.0,1.0
foul_prob[2682],0.363,0.021,0.323,0.403,0.0,0.0,8495.0,5656.0,1.0
foul_prob[2683],0.403,0.013,0.378,0.429,0.0,0.0,6716.0,4763.0,1.0
foul_prob[2684],0.4,0.012,0.377,0.425,0.0,0.0,6041.0,4343.0,1.0
foul_prob[2685],0.458,0.009,0.439,0.475,0.0,0.0,9850.0,5096.0,1.0
foul_prob[2686],0.417,0.015,0.39,0.447,0.0,0.0,7716.0,5583.0,1.0
foul_prob[2687],0.57,0.019,0.532,0.608,0.0,0.0,7994.0,5338.0,1.0
foul_prob[2688],0.483,0.021,0.442,0.526,0.0,0.0,8191.0,4625.0,1.0
foul_prob[2689],0.493,0.03,0.434,0.55,0.0,0.0,9175.0,4955.0,1.0
foul_prob[2690],0.418,0.02,0.38,0.457,0.0,0.0,8141.0,5444.0,1.0
foul_prob[2691],0.355,0.024,0.309,0.4,0.0,0.0,9329.0,5165.0,1.0
foul_prob[2692],0.472,0.016,0.441,0.504,0.0,0.0,8094.0,5020.0,1.0
foul_prob[2693],0.486,0.014,0.459,0.514,0.0,0.0,7012.0,5350.0,1.0
foul_prob[2694],0.38,0.015,0.352,0.41,0.0,0.0,7883.0,5609.0,1.0
foul_prob[2695],0.469,0.017,0.437,0.501,0.0,0.0,7369.0,5853.0,1.0
foul_prob[2696],0.481,0.014,0.456,0.509,0.0,0.0,8024.0,5368.0,1.0
foul_prob[2697],0.362,0.015,0.335,0.393,0.0,0.0,7934.0,5314.0,1.0
foul_prob[2698],0.331,0.016,0.3,0.362,0.0,0.0,7273.0,5009.0,1.0
foul_prob[2699],0.425,0.009,0.407,0.443,0.0,0.0,6882.0,5059.0,1.0
foul_prob[2700],0.498,0.016,0.467,0.531,0.0,0.0,7720.0,5047.0,1.0
foul_prob[2701],0.378,0.015,0.351,0.409,0.0,0.0,7882.0,5577.0,1.0
foul_prob[2702],0.45,0.014,0.422,0.478,0.0,0.0,6633.0,4825.0,1.0
foul_prob[2703],0.542,0.017,0.508,0.574,0.0,0.0,7795.0,5687.0,1.0
foul_prob[2704],0.491,0.016,0.461,0.522,0.0,0.0,7773.0,5140.0,1.0
foul_prob[2705],0.47,0.016,0.438,0.501,0.0,0.0,8089.0,4654.0,1.0
foul_prob[2706],0.471,0.007,0.456,0.485,0.0,0.0,8946.0,4810.0,1.0
foul_prob[2707],0.405,0.018,0.371,0.44,0.0,0.0,8755.0,5324.0,1.0
foul_prob[2708],0.481,0.018,0.448,0.519,0.0,0.0,8203.0,5310.0,1.0
foul_prob[2709],0.466,0.012,0.443,0.488,0.0,0.0,9014.0,4991.0,1.0
foul_prob[2710],0.448,0.017,0.415,0.483,0.0,0.0,7352.0,5598.0,1.0
foul_prob[2711],0.374,0.015,0.346,0.404,0.0,0.0,7356.0,5190.0,1.0
foul_prob[2712],0.407,0.017,0.374,0.44,0.0,0.0,7904.0,5518.0,1.0
foul_prob[2713],0.403,0.016,0.37,0.434,0.0,0.0,7747.0,4919.0,1.0
foul_prob[2714],0.421,0.014,0.395,0.447,0.0,0.0,7440.0,4946.0,1.0
foul_prob[2715],0.373,0.018,0.34,0.41,0.0,0.0,7740.0,5104.0,1.0
foul_prob[2716],0.52,0.019,0.483,0.554,0.0,0.0,9581.0,5149.0,1.0
foul_prob[2717],0.499,0.016,0.466,0.529,0.0,0.0,7286.0,5141.0,1.0
foul_prob[2718],0.416,0.019,0.377,0.453,0.0,0.0,9001.0,5708.0,1.0
foul_prob[2719],0.403,0.013,0.377,0.427,0.0,0.0,6289.0,4526.0,1.0
foul_prob[2720],0.398,0.015,0.367,0.426,0.0,0.0,8212.0,5463.0,1.0
foul_prob[2721],0.371,0.018,0.336,0.405,0.0,0.0,7998.0,5310.0,1.0
foul_prob[2722],0.429,0.015,0.4,0.457,0.0,0.0,7791.0,5844.0,1.0
foul_prob[2723],0.398,0.019,0.361,0.434,0.0,0.0,7468.0,5456.0,1.0
foul_prob[2724],0.472,0.013,0.447,0.499,0.0,0.0,7491.0,5342.0,1.0
foul_prob[2725],0.545,0.01,0.526,0.564,0.0,0.0,7751.0,5283.0,1.0
foul_prob[2726],0.537,0.022,0.494,0.578,0.0,0.0,7734.0,5804.0,1.0
foul_prob[2727],0.448,0.018,0.412,0.482,0.0,0.0,7973.0,4933.0,1.0
foul_prob[2728],0.477,0.018,0.443,0.513,0.0,0.0,8074.0,5344.0,1.0
foul_prob[2729],0.418,0.014,0.39,0.444,0.0,0.0,7262.0,5619.0,1.0
foul_prob[2730],0.467,0.011,0.444,0.489,0.0,0.0,7277.0,5831.0,1.0
foul_prob[2731],0.464,0.008,0.448,0.481,0.0,0.0,6689.0,4957.0,1.0
foul_prob[2732],0.405,0.014,0.376,0.432,0.0,0.0,8519.0,5228.0,1.0
foul_prob[2733],0.592,0.023,0.545,0.635,0.0,0.0,8335.0,5430.0,1.0
foul_prob[2734],0.366,0.02,0.328,0.405,0.0,0.0,8170.0,4674.0,1.0
foul_prob[2735],0.441,0.019,0.403,0.478,0.0,0.0,8844.0,5784.0,1.0
foul_prob[2736],0.391,0.013,0.365,0.416,0.0,0.0,7803.0,5211.0,1.0
foul_prob[2737],0.546,0.013,0.522,0.572,0.0,0.0,8050.0,5518.0,1.0
foul_prob[2738],0.384,0.017,0.352,0.416,0.0,0.0,8010.0,5279.0,1.0
foul_prob[2739],0.452,0.016,0.42,0.484,0.0,0.0,7338.0,5118.0,1.0
foul_prob[2740],0.381,0.017,0.348,0.415,0.0,0.0,8342.0,5550.0,1.0
foul_prob[2741],0.545,0.013,0.519,0.571,0.0,0.0,7378.0,5546.0,1.0
foul_prob[2742],0.384,0.014,0.356,0.411,0.0,0.0,6921.0,5133.0,1.0
foul_prob[2743],0.475,0.018,0.442,0.511,0.0,0.0,7039.0,5527.0,1.0
foul_prob[2744],0.421,0.017,0.39,0.455,0.0,0.0,7786.0,5503.0,1.0
foul_prob[2745],0.375,0.011,0.355,0.398,0.0,0.0,6709.0,5190.0,1.0
foul_prob[2746],0.449,0.038,0.376,0.525,0.0,0.0,9527.0,5094.0,1.0
foul_prob[2747],0.495,0.009,0.479,0.513,0.0,0.0,8085.0,5416.0,1.0
foul_prob[2748],0.433,0.017,0.4,0.467,0.0,0.0,7069.0,5627.0,1.0
foul_prob[2749],0.464,0.014,0.436,0.491,0.0,0.0,7232.0,5349.0,1.0
foul_prob[2750],0.39,0.02,0.35,0.429,0.0,0.0,8235.0,4882.0,1.0
foul_prob[2751],0.464,0.009,0.446,0.481,0.0,0.0,8582.0,5071.0,1.0
foul_prob[2752],0.336,0.022,0.291,0.377,0.0,0.0,8089.0,5120.0,1.0
foul_prob[2753],0.379,0.017,0.348,0.413,0.0,0.0,7770.0,5055.0,1.0
foul_prob[2754],0.396,0.015,0.366,0.424,0.0,0.0,7489.0,5349.0,1.0
foul_prob[2755],0.419,0.011,0.398,0.44,0.0,0.0,7817.0,4991.0,1.0
foul_prob[2756],0.528,0.014,0.5,0.553,0.0,0.0,7375.0,5806.0,1.0
foul_prob[2757],0.316,0.014,0.289,0.343,0.0,0.0,6686.0,5294.0,1.0
foul_prob[2758],0.518,0.012,0.495,0.542,0.0,0.0,7163.0,5245.0,1.0
foul_prob[2759],0.369,0.015,0.341,0.398,0.0,0.0,7619.0,5384.0,1.0
foul_prob[2760],0.574,0.032,0.517,0.639,0.0,0.0,9542.0,4993.0,1.0
foul_prob[2761],0.471,0.011,0.449,0.494,0.0,0.0,8910.0,5075.0,1.0
foul_prob[2762],0.435,0.016,0.404,0.468,0.0,0.0,8663.0,5541.0,1.0
foul_prob[2763],0.396,0.015,0.365,0.425,0.0,0.0,7480.0,5359.0,1.0
foul_prob[2764],0.462,0.017,0.428,0.496,0.0,0.0,8373.0,5687.0,1.0
foul_prob[2765],0.497,0.019,0.461,0.533,0.0,0.0,8433.0,5420.0,1.0
foul_prob[2766],0.297,0.02,0.258,0.337,0.0,0.0,7474.0,5510.0,1.0
foul_prob[2767],0.437,0.015,0.409,0.469,0.0,0.0,8639.0,5010.0,1.0
foul_prob[2768],0.388,0.014,0.361,0.417,0.0,0.0,8012.0,5274.0,1.0
foul_prob[2769],0.308,0.019,0.272,0.346,0.0,0.0,7126.0,4790.0,1.0
foul_prob[2770],0.481,0.016,0.45,0.511,0.0,0.0,7307.0,5242.0,1.0
foul_prob[2771],0.47,0.011,0.449,0.491,0.0,0.0,7142.0,5627.0,1.0
foul_prob[2772],0.419,0.018,0.383,0.452,0.0,0.0,8182.0,5160.0,1.0
foul_prob[2773],0.408,0.013,0.382,0.434,0.0,0.0,7439.0,4790.0,1.0
foul_prob[2774],0.494,0.015,0.464,0.522,0.0,0.0,7935.0,4746.0,1.0
foul_prob[2775],0.338,0.014,0.31,0.366,0.0,0.0,6953.0,5485.0,1.0
foul_prob[2776],0.539,0.015,0.51,0.566,0.0,0.0,7903.0,5775.0,1.0
foul_prob[2777],0.543,0.02,0.505,0.582,0.0,0.0,8701.0,5009.0,1.0
foul_prob[2778],0.4,0.015,0.371,0.43,0.0,0.0,7550.0,5142.0,1.0
foul_prob[2779],0.411,0.015,0.382,0.44,0.0,0.0,7947.0,5030.0,1.0
foul_prob[2780],0.474,0.015,0.445,0.504,0.0,0.0,8838.0,4995.0,1.0
foul_prob[2781],0.378,0.023,0.335,0.424,0.0,0.0,7844.0,5277.0,1.0
foul_prob[2782],0.464,0.015,0.433,0.493,0.0,0.0,7665.0,5736.0,1.0
foul_prob[2783],0.419,0.013,0.394,0.444,0.0,0.0,8166.0,5730.0,1.0
foul_prob[2784],0.357,0.016,0.326,0.391,0.0,0.0,7830.0,5611.0,1.0
foul_prob[2785],0.473,0.015,0.443,0.5,0.0,0.0,7475.0,5143.0,1.0
foul_prob[2786],0.593,0.036,0.52,0.663,0.0,0.0,8999.0,5110.0,1.0
foul_prob[2787],0.435,0.011,0.414,0.455,0.0,0.0,8168.0,4855.0,1.0
foul_prob[2788],0.501,0.018,0.465,0.535,0.0,0.0,8296.0,5049.0,1.0
foul_prob[2789],0.432,0.017,0.4,0.466,0.0,0.0,8604.0,4807.0,1.0
foul_prob[2790],0.46,0.016,0.428,0.49,0.0,0.0,8420.0,4838.0,1.0
foul_prob[2791],0.556,0.019,0.52,0.592,0.0,0.0,7890.0,4972.0,1.0
foul_prob[2792],0.521,0.016,0.49,0.553,0.0,0.0,7303.0,5150.0,1.0
foul_prob[2793],0.532,0.012,0.51,0.555,0.0,0.0,8930.0,5095.0,1.0
foul_prob[2794],0.445,0.012,0.422,0.467,0.0,0.0,8804.0,4844.0,1.0
foul_prob[2795],0.483,0.014,0.455,0.509,0.0,0.0,8163.0,5345.0,1.0
foul_prob[2796],0.409,0.016,0.379,0.44,0.0,0.0,7988.0,5216.0,1.0
foul_prob[2797],0.376,0.016,0.345,0.408,0.0,0.0,8092.0,5178.0,1.0
foul_prob[2798],0.347,0.015,0.318,0.376,0.0,0.0,7516.0,5734.0,1.0
foul_prob[2799],0.492,0.014,0.465,0.518,0.0,0.0,8108.0,5257.0,1.0
foul_prob[2800],0.368,0.016,0.336,0.399,0.0,0.0,7954.0,4791.0,1.0
foul_prob[2801],0.413,0.019,0.376,0.451,0.0,0.0,8094.0,5012.0,1.0
foul_prob[2802],0.536,0.019,0.5,0.572,0.0,0.0,7496.0,5167.0,1.0
foul_prob[2803],0.448,0.015,0.42,0.479,0.0,0.0,7439.0,5090.0,1.0
foul_prob[2804],0.347,0.02,0.308,0.385,0.0,0.0,7839.0,5595.0,1.0
foul_prob[2805],0.478,0.018,0.443,0.512,0.0,0.0,8716.0,4887.0,1.0
foul_prob[2806],0.379,0.016,0.349,0.41,0.0,0.0,7570.0,5439.0,1.0
foul_prob[2807],0.436,0.016,0.406,0.467,0.0,0.0,7235.0,5281.0,1.0
foul_prob[2808],0.384,0.014,0.356,0.409,0.0,0.0,7581.0,4744.0,1.0
foul_prob[2809],0.453,0.017,0.42,0.486,0.0,0.0,7998.0,5397.0,1.0
foul_prob[2810],0.508,0.02,0.468,0.548,0.0,0.0,8525.0,4671.0,1.0
foul_prob[2811],0.409,0.013,0.382,0.434,0.0,0.0,8340.0,5696.0,1.0
foul_prob[2812],0.394,0.013,0.367,0.419,0.0,0.0,7312.0,5517.0,1.0
foul_prob[2813],0.481,0.013,0.456,0.508,0.0,0.0,7961.0,5434.0,1.0
foul_prob[2814],0.44,0.013,0.416,0.465,0.0,0.0,9572.0,4833.0,1.0
foul_prob[2815],0.487,0.017,0.452,0.52,0.0,0.0,8352.0,4486.0,1.0
foul_prob[2816],0.539,0.016,0.509,0.57,0.0,0.0,7886.0,4795.0,1.0
foul_prob[2817],0.431,0.014,0.404,0.458,0.0,0.0,6677.0,5067.0,1.0
foul_prob[2818],0.38,0.017,0.347,0.413,0.0,0.0,7898.0,5062.0,1.0
foul_prob[2819],0.534,0.013,0.51,0.559,0.0,0.0,8222.0,5505.0,1.0
foul_prob[2820],0.447,0.017,0.413,0.479,0.0,0.0,7315.0,5569.0,1.0
foul_prob[2821],0.328,0.017,0.297,0.362,0.0,0.0,6918.0,5441.0,1.0
foul_prob[2822],0.489,0.019,0.453,0.525,0.0,0.0,8672.0,4621.0,1.0
foul_prob[2823],0.443,0.017,0.41,0.476,0.0,0.0,7936.0,5241.0,1.0
foul_prob[2824],0.537,0.019,0.499,0.574,0.0,0.0,7747.0,4991.0,1.0
foul_prob[2825],0.312,0.015,0.284,0.34,0.0,0.0,7003.0,4830.0,1.0
foul_prob[2826],0.358,0.016,0.326,0.39,0.0,0.0,7862.0,5276.0,1.0
foul_prob[2827],0.405,0.01,0.385,0.424,0.0,0.0,7915.0,5085.0,1.0
foul_prob[2828],0.307,0.015,0.28,0.337,0.0,0.0,6714.0,5310.0,1.0
foul_prob[2829],0.504,0.025,0.457,0.554,0.0,0.0,8323.0,5712.0,1.0
foul_prob[2830],0.506,0.015,0.477,0.534,0.0,0.0,7087.0,5247.0,1.0
foul_prob[2831],0.445,0.02,0.408,0.485,0.0,0.0,8116.0,5541.0,1.0
foul_prob[2832],0.431,0.018,0.396,0.465,0.0,0.0,8407.0,5273.0,1.0
foul_prob[2833],0.412,0.014,0.386,0.441,0.0,0.0,7357.0,5403.0,1.0
foul_prob[2834],0.4,0.014,0.372,0.426,0.0,0.0,7611.0,5242.0,1.0
foul_prob[2835],0.432,0.018,0.396,0.467,0.0,0.0,8487.0,5246.0,1.0
foul_prob[2836],0.395,0.016,0.364,0.425,0.0,0.0,7706.0,5296.0,1.0
foul_prob[2837],0.511,0.019,0.473,0.548,0.0,0.0,7515.0,5290.0,1.0
foul_prob[2838],0.482,0.018,0.449,0.519,0.0,0.0,7118.0,5315.0,1.0
foul_prob[2839],0.511,0.01,0.491,0.531,0.0,0.0,7630.0,5897.0,1.0
foul_prob[2840],0.36,0.015,0.331,0.39,0.0,0.0,7386.0,5691.0,1.0
foul_prob[2841],0.439,0.032,0.379,0.503,0.0,0.0,9883.0,4489.0,1.0
foul_prob[2842],0.378,0.012,0.354,0.401,0.0,0.0,7551.0,5468.0,1.0
foul_prob[2843],0.386,0.018,0.35,0.421,0.0,0.0,7498.0,5474.0,1.0
foul_prob[2844],0.377,0.02,0.338,0.416,0.0,0.0,9616.0,5379.0,1.0
foul_prob[2845],0.377,0.015,0.35,0.406,0.0,0.0,7503.0,5023.0,1.0
foul_prob[2846],0.471,0.011,0.449,0.493,0.0,0.0,8383.0,4946.0,1.0
foul_prob[2847],0.541,0.01,0.522,0.561,0.0,0.0,7986.0,5513.0,1.0
foul_prob[2848],0.471,0.021,0.433,0.513,0.0,0.0,8263.0,5310.0,1.0
foul_prob[2849],0.502,0.012,0.479,0.526,0.0,0.0,8576.0,5467.0,1.0
foul_prob[2850],0.481,0.016,0.45,0.513,0.0,0.0,7618.0,5806.0,1.0
foul_prob[2851],0.455,0.01,0.435,0.475,0.0,0.0,7094.0,5243.0,1.0
foul_prob[2852],0.463,0.021,0.421,0.505,0.0,0.0,8438.0,5506.0,1.0
foul_prob[2853],0.439,0.02,0.4,0.478,0.0,0.0,8415.0,5211.0,1.0
foul_prob[2854],0.39,0.013,0.365,0.416,0.0,0.0,7074.0,5330.0,1.0
foul_prob[2855],0.485,0.007,0.471,0.499,0.0,0.0,8205.0,5896.0,1.0
foul_prob[2856],0.452,0.011,0.431,0.473,0.0,0.0,10057.0,4667.0,1.0
foul_prob[2857],0.36,0.017,0.327,0.392,0.0,0.0,8466.0,5446.0,1.0
foul_prob[2858],0.474,0.008,0.458,0.489,0.0,0.0,6633.0,5137.0,1.0
foul_prob[2859],0.442,0.018,0.408,0.479,0.0,0.0,8234.0,5388.0,1.0
foul_prob[2860],0.47,0.016,0.44,0.503,0.0,0.0,8049.0,4821.0,1.0
foul_prob[2861],0.344,0.015,0.317,0.375,0.0,0.0,7215.0,5540.0,1.0
foul_prob[2862],0.385,0.016,0.353,0.416,0.0,0.0,7875.0,5334.0,1.0
foul_prob[2863],0.468,0.016,0.437,0.498,0.0,0.0,7227.0,5244.0,1.0
foul_prob[2864],0.341,0.015,0.312,0.37,0.0,0.0,6562.0,4631.0,1.0
foul_prob[2865],0.428,0.016,0.4,0.461,0.0,0.0,8331.0,4600.0,1.0
foul_prob[2866],0.535,0.01,0.516,0.554,0.0,0.0,8103.0,5515.0,1.0
foul_prob[2867],0.474,0.019,0.434,0.51,0.0,0.0,8027.0,5513.0,1.0
foul_prob[2868],0.44,0.017,0.405,0.472,0.0,0.0,7947.0,5150.0,1.0
foul_prob[2869],0.489,0.018,0.455,0.525,0.0,0.0,7381.0,5238.0,1.0
foul_prob[2870],0.468,0.014,0.44,0.493,0.0,0.0,8751.0,5383.0,1.0
foul_prob[2871],0.424,0.014,0.397,0.45,0.0,0.0,8339.0,5599.0,1.0
foul_prob[2872],0.462,0.011,0.439,0.483,0.0,0.0,8106.0,5247.0,1.0
foul_prob[2873],0.418,0.019,0.379,0.452,0.0,0.0,8297.0,5106.0,1.0
foul_prob[2874],0.447,0.02,0.409,0.488,0.0,0.0,8633.0,5478.0,1.0
foul_prob[2875],0.405,0.017,0.37,0.439,0.0,0.0,8568.0,5564.0,1.0
foul_prob[2876],0.443,0.019,0.405,0.48,0.0,0.0,7971.0,5197.0,1.0
foul_prob[2877],0.434,0.017,0.4,0.466,0.0,0.0,7980.0,5282.0,1.0
foul_prob[2878],0.536,0.015,0.508,0.565,0.0,0.0,7619.0,5856.0,1.0
foul_prob[2879],0.557,0.018,0.522,0.591,0.0,0.0,7680.0,5343.0,1.0
foul_prob[2880],0.384,0.014,0.356,0.411,0.0,0.0,7313.0,5202.0,1.0
foul_prob[2881],0.444,0.01,0.425,0.462,0.0,0.0,6937.0,5020.0,1.0
foul_prob[2882],0.357,0.012,0.332,0.38,0.0,0.0,7035.0,5432.0,1.0
foul_prob[2883],0.399,0.021,0.357,0.44,0.0,0.0,8278.0,5093.0,1.0
foul_prob[2884],0.462,0.018,0.428,0.499,0.0,0.0,8248.0,4949.0,1.0
foul_prob[2885],0.425,0.019,0.389,0.462,0.0,0.0,8820.0,4983.0,1.0
foul_prob[2886],0.444,0.013,0.419,0.47,0.0,0.0,8454.0,4860.0,1.0
foul_prob[2887],0.43,0.016,0.4,0.461,0.0,0.0,7578.0,5334.0,1.0
foul_prob[2888],0.386,0.037,0.316,0.46,0.0,0.0,9580.0,5059.0,1.0
foul_prob[2889],0.411,0.009,0.394,0.428,0.0,0.0,7808.0,5585.0,1.0
foul_prob[2890],0.442,0.013,0.416,0.467,0.0,0.0,9296.0,4690.0,1.0
foul_prob[2891],0.482,0.013,0.456,0.506,0.0,0.0,9588.0,5309.0,1.0
foul_prob[2892],0.389,0.019,0.351,0.426,0.0,0.0,7954.0,5135.0,1.0
foul_prob[2893],0.48,0.017,0.447,0.512,0.0,0.0,9194.0,4888.0,1.0
foul_prob[2894],0.416,0.01,0.397,0.436,0.0,0.0,6718.0,5426.0,1.0
foul_prob[2895],0.377,0.017,0.342,0.41,0.0,0.0,7701.0,5283.0,1.0
foul_prob[2896],0.383,0.016,0.351,0.412,0.0,0.0,8089.0,4925.0,1.0
foul_prob[2897],0.519,0.013,0.495,0.543,0.0,0.0,7484.0,5343.0,1.0
foul_prob[2898],0.457,0.012,0.435,0.48,0.0,0.0,8293.0,4748.0,1.0
foul_prob[2899],0.408,0.022,0.364,0.449,0.0,0.0,8917.0,4960.0,1.0
foul_prob[2900],0.524,0.016,0.492,0.555,0.0,0.0,7931.0,4832.0,1.0
foul_prob[2901],0.519,0.02,0.479,0.558,0.0,0.0,7977.0,5117.0,1.0
foul_prob[2902],0.372,0.017,0.339,0.404,0.0,0.0,9038.0,5508.0,1.0
foul_prob[2903],0.403,0.017,0.371,0.437,0.0,0.0,7686.0,4741.0,1.0
foul_prob[2904],0.368,0.017,0.334,0.401,0.0,0.0,7736.0,5692.0,1.0
foul_prob[2905],0.471,0.008,0.456,0.486,0.0,0.0,8871.0,5163.0,1.0
foul_prob[2906],0.425,0.017,0.392,0.459,0.0,0.0,7964.0,5297.0,1.0
foul_prob[2907],0.375,0.022,0.333,0.417,0.0,0.0,8498.0,4595.0,1.0
foul_prob[2908],0.385,0.018,0.35,0.421,0.0,0.0,7992.0,5587.0,1.0
foul_prob[2909],0.477,0.022,0.435,0.519,0.0,0.0,10445.0,5239.0,1.0
foul_prob[2910],0.527,0.025,0.476,0.575,0.0,0.0,8071.0,5327.0,1.0
foul_prob[2911],0.418,0.017,0.384,0.451,0.0,0.0,8280.0,5034.0,1.0
foul_prob[2912],0.416,0.02,0.376,0.454,0.0,0.0,9156.0,5104.0,1.0
foul_prob[2913],0.544,0.017,0.511,0.578,0.0,0.0,7789.0,5783.0,1.0
foul_prob[2914],0.377,0.016,0.346,0.407,0.0,0.0,7434.0,4920.0,1.0
foul_prob[2915],0.473,0.016,0.441,0.505,0.0,0.0,8759.0,4719.0,1.0
foul_prob[2916],0.547,0.017,0.515,0.581,0.0,0.0,8620.0,4836.0,1.0
foul_prob[2917],0.362,0.02,0.322,0.402,0.0,0.0,8364.0,5410.0,1.0
foul_prob[2918],0.522,0.011,0.501,0.544,0.0,0.0,7299.0,5506.0,1.0
foul_prob[2919],0.349,0.018,0.317,0.386,0.0,0.0,7860.0,5372.0,1.0
foul_prob[2920],0.51,0.017,0.477,0.542,0.0,0.0,7656.0,5435.0,1.0
foul_prob[2921],0.425,0.012,0.403,0.449,0.0,0.0,8584.0,4860.0,1.0
foul_prob[2922],0.396,0.011,0.375,0.418,0.0,0.0,7963.0,5440.0,1.0
foul_prob[2923],0.434,0.019,0.398,0.474,0.0,0.0,8225.0,5055.0,1.0
foul_prob[2924],0.485,0.015,0.458,0.515,0.0,0.0,8258.0,5409.0,1.0
foul_prob[2925],0.586,0.026,0.534,0.637,0.0,0.0,8698.0,4992.0,1.0
foul_prob[2926],0.416,0.011,0.394,0.438,0.0,0.0,7342.0,5067.0,1.0
foul_prob[2927],0.358,0.012,0.334,0.379,0.0,0.0,6626.0,4982.0,1.0
foul_prob[2928],0.385,0.012,0.361,0.408,0.0,0.0,8238.0,5699.0,1.0
foul_prob[2929],0.363,0.02,0.326,0.402,0.0,0.0,7951.0,5473.0,1.0
foul_prob[2930],0.355,0.014,0.328,0.382,0.0,0.0,7197.0,4597.0,1.0
foul_prob[2931],0.296,0.024,0.249,0.343,0.0,0.0,8070.0,5161.0,1.0
foul_prob[2932],0.454,0.014,0.425,0.481,0.0,0.0,7240.0,5716.0,1.0
foul_prob[2933],0.449,0.013,0.423,0.475,0.0,0.0,7764.0,5893.0,1.0
foul_prob[2934],0.505,0.021,0.465,0.545,0.0,0.0,8305.0,5819.0,1.0
foul_prob[2935],0.545,0.019,0.505,0.58,0.0,0.0,8029.0,5484.0,1.0
foul_prob[2936],0.392,0.016,0.362,0.422,0.0,0.0,8171.0,5024.0,1.0
